event_ID,haz_sub_ID,ext_ID,ext_ID_db,ext_ID_org,haz_src_db,haz_src_URL,haz_src_org,haz_maxvalue,haz_maxunits,haz_est_type,all_hazs_Ab,all_hazs_spec,haz_sdate,haz_fdate,haz_credate,haz_moddate,haz_spat_ID,haz_spat_fileloc,haz_ISO3s,haz_spat_covcode,haz_spat_resunits,haz_spat_crs,haz_spat_srcdb,haz_spat_URL,haz_spat_srcorg
monty_2e5ae3f9-e207-4358-a054-34789ab84aaa,haz_d4405669-11ec-4ad6-94bd-0d0990d4cc4b,1001038,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001038&episodeid=35,EC-JRC,222.2208,unitskph,esttype_second,TC,MH0059,2023-12-04,2023-12-12,2023-12-04,2023-12-20,spathaz_847192a4-48e5-4f54-aabe-dd93beb2d0cc,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001038&episodeid=35,AUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001038&episodeid=35,EC-JRC
monty_2a6308ba-df9d-4373-ab3f-1974fd7aea80,haz_1e5e7904-0cf5-4088-97f5-61371e2d41c4,1001039,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001039&episodeid=7,EC-JRC,64.8144,unitskph,esttype_second,TC,MH0059,2023-12-16,2023-12-17,2023-12-16,2024-01-16,spathaz_72b98cd4-df19-4552-81da-52178bf97ee1,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001039&episodeid=7,PHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001039&episodeid=7,EC-JRC
monty_c9ae209c-d96a-4e56-9e93-8bf30da5dfd8,haz_fc03fd90-fc59-4ba2-a177-18c14551a2aa,EQ-2023-000252-CHN,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1406601&episodeid=1543048,EC-JRC,5.9,unitsrichter,esttype_second,EQ,GH0002,2023-12-17,2023-12-17,2023-12-17,2024-05-12,spathaz_6881f852-8176-42cb-88c0-52eb6e25d496,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1406601&episodeid=1543048,CHN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1406601&episodeid=1543048,EC-JRC
monty_bb600c94-19e7-4726-bb08-4fb8899be361,haz_a5345f00-7c98-4605-9552-39847be9cd94,FL-2023-000257-DEU,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102407&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2023-12-17,2024-01-02,2023-12-17,2024-01-02,spathaz_18c7fcbd-65d5-48c0-a92e-690ff8212aa0,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102407&episodeid=1,DEU,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102407&episodeid=1,EC-JRC
monty_0c1aa3ec-2bc5-4606-90fe-ed4e69206f5b,haz_a13bbe99-2422-4299-9392-ad111f31297c,DR-2024-000018-ZMB,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016878&episodeid=19,EC-JRC,236519.0,unitskm2,esttype_second,DR,MH0035,2023-12-20,2024-08-13,2023-12-20,2024-08-13,spathaz_931956b4-917c-4818-8455-c38ad28f4592,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016878&episodeid=19,ZWE,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016878&episodeid=19,EC-JRC
monty_b4d5938a-3ab0-49c7-875c-c41fa4c81dee,haz_28db4562-8ac8-46d9-a8b9-b5fb64573d6c,DR-2024-000018-ZMB,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016891&episodeid=13,EC-JRC,32033.0,unitskm2,esttype_second,DR,MH0035,2023-12-20,2024-07-23,2023-12-20,2024-07-25,spathaz_710bf237-ee9e-47fc-b4c9-b5b16439ef1b,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016891&episodeid=13,ZAF,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016891&episodeid=13,EC-JRC
monty_8f06e10f-e5bf-4068-baa6-edc8b8e43cd7,haz_eea362c3-f380-48f7-887f-f6b086799f60,FL-2023-000258-FRA,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102408&episodeid=3,EC-JRC,,,esttype_second,FL,MH0012,2023-12-29,2024-01-02,2023-12-29,2024-01-08,spathaz_bbeacff7-0b01-4bce-8003-d8aa1d45c57f,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102408&episodeid=3,FRA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102408&episodeid=3,EC-JRC
monty_d8628da5-71f6-45a5-b862-b80caffd9f28,haz_aa482950-7b96-496c-a7a2-676e7d874af5,1001040,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001040&episodeid=18,EC-JRC,126.6659,unitskph,esttype_second,TC,MH0059,2023-12-30,2024-01-03,2023-12-30,2024-03-25,spathaz_7f89907c-86b7-4439-9648-d63c4b360d3e,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001040&episodeid=18,MDG,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001040&episodeid=18,EC-JRC
monty_86cac6aa-7243-4763-842e-5ecce0fa6a39,haz_e0818a30-a887-433a-be79-00b042764292,1408627,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1408627&episodeid=1545354,EC-JRC,7.5,unitsrichter,esttype_second,EQ,GH0002,2023-12-31,2023-12-31,2023-12-31,2024-01-01,spathaz_f383f859-ab5a-40fe-86ac-9c6f747d32cf,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1408627&episodeid=1545354,JPN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1408627&episodeid=1545354,EC-JRC
monty_84d8f2ea-f3ec-4f12-bc5e-12da421af270,haz_b799eadd-be75-44d1-bd1f-1cf002036b85,1000085,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000085&episodeid=2,EC-JRC,,,esttype_second,VO,GH0010,2024-01-01,2024-01-10,2024-01-01,2024-01-11,spathaz_ca438e4f-0528-42a1-88a7-49e10a1a533d,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000085&episodeid=2,IDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000085&episodeid=2,EC-JRC
monty_6e13cdf4-bfe5-45c1-8ede-fdc973b296f6,haz_2d168743-3da3-40e4-8b56-64334305700b,1016955,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016955&episodeid=9,EC-JRC,106038.0,unitskm2,esttype_second,DR,MH0035,2024-01-10,2024-07-02,2024-01-10,2024-07-04,spathaz_ce23688e-79f9-4844-b1c2-db7e14ce2c82,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016955&episodeid=9,AUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016955&episodeid=9,EC-JRC
monty_c608bacc-4771-4ddf-9084-50c19b057f1d,haz_3e421ec5-4e3d-469c-940b-50a6eba24a16,1001041,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001041&episodeid=27,EC-JRC,158.3323,unitskph,esttype_second,TC,MH0059,2024-01-11,2024-01-18,2024-01-11,2024-05-02,spathaz_b9d64a93-9cce-4422-8784-bcba6c1a3001,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001041&episodeid=27,MDG,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001041&episodeid=27,EC-JRC
monty_bdc3c65b-79b4-40f7-af38-e6f789452b74,haz_a6b2cf4c-d859-486f-bad5-de170251d59f,1001042,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001042&episodeid=33,EC-JRC,212.9616,unitskph,esttype_second,TC,MH0059,2024-01-14,2024-01-30,2024-01-14,2024-01-31,spathaz_06fdc0a3-d5e3-43fd-a2b4-d57976030d97,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001042&episodeid=33,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001042&episodeid=33,EC-JRC
monty_55755e92-e37f-4781-b0c1-9d4d5827fc8f,haz_29711c97-d93d-498a-babe-4f9251bfc30e,EQ-2024-000004-CHN,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1411622&episodeid=1548715,EC-JRC,7.0,unitsrichter,esttype_second,EQ,GH0002,2024-01-21,2024-01-21,2024-01-21,2024-05-12,spathaz_63bb2427-6b6e-4ffb-85ec-fb0378a6eceb,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1411622&episodeid=1548715,CHN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1411622&episodeid=1548715,EC-JRC
monty_488a05bd-f999-4358-a74d-00b2a293e3e7,haz_76ceac6a-a735-4b81-8834-8d3f519ffb19,1001043,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001043&episodeid=14,EC-JRC,101.8512,unitskph,esttype_second,TC,MH0059,2024-01-22,2024-02-01,2024-01-22,2024-02-01,spathaz_80771a53-568a-4041-a81a-f4d074459753,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001043&episodeid=14,AUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001043&episodeid=14,EC-JRC
monty_b9b66023-2b52-4964-a59c-621ff93eb60e,haz_12fcc1be-16c0-4773-bfff-aace6f311e99,1000086,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000086&episodeid=1,EC-JRC,,,esttype_second,VO,GH0010,2024-01-22,2024-01-22,2024-01-22,2024-01-22,spathaz_dc63cc5c-b072-4296-be42-a22fd1a39d0e,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000086&episodeid=1,IDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000086&episodeid=1,EC-JRC
monty_14c88fe0-c87d-472b-9ab1-07833193677d,haz_521ea2d1-31fb-449d-b456-85b86790cf39,1001044,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001044&episodeid=13,EC-JRC,105.5549,unitskph,esttype_second,TC,MH0059,2024-01-23,2024-01-26,2024-01-23,2024-02-26,spathaz_9af42d6f-9c4a-4abe-97ec-19c85c1f5ce8,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001044&episodeid=13,MUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001044&episodeid=13,EC-JRC
monty_7a381376-5116-4152-a6ad-8ebbe63d5d0d,haz_828cbd66-345e-4007-a7c9-4951a4df347d,1001045,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001045&episodeid=11,EC-JRC,94.9994,unitskph,esttype_second,TC,MH0059,2024-01-29,2024-02-01,2024-01-29,2024-02-02,spathaz_1f7054e7-835e-4dea-adfa-a7721d27c14a,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001045&episodeid=11,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001045&episodeid=11,EC-JRC
monty_cbbc1936-aef2-4ffa-bd12-b8bd614b14e6,haz_5581389b-0806-4b77-bf26-c312bccfa2e9,FL-2024-000026-IDN,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102458&episodeid=44,EC-JRC,,,esttype_second,FL,MH0012,2024-02-02,2024-06-11,2024-02-02,2024-07-01,spathaz_ebac30af-56a0-41e0-9de5-414f371381e7,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102458&episodeid=44,IDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102458&episodeid=44,EC-JRC
monty_f69ded81-ec15-48b2-9e05-a6cfd2653109,haz_39dcc43a-71cc-439a-94ae-0d368c007d58,1001046,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001046&episodeid=8,EC-JRC,83.3328,unitskph,esttype_second,TC,MH0059,2024-02-04,2024-02-07,2024-02-04,2024-02-07,spathaz_08c7b7d0-ced0-488f-80fd-e86876c19a35,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001046&episodeid=8,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001046&episodeid=8,EC-JRC
monty_69204a91-0a0a-499e-9df3-0d9e883c6069,haz_ef235dee-22b9-4d06-9a38-5648026cba68,1001047,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001047&episodeid=7,EC-JRC,92.592,unitskph,esttype_second,TC,MH0059,2024-02-05,2024-02-07,2024-02-05,2024-02-09,spathaz_b5ee8019-027e-4a2e-a580-21087adbb0b5,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001047&episodeid=7,COK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001047&episodeid=7,EC-JRC
monty_fb4102e5-9216-464c-b445-9c47bca2ad03,haz_632df463-04df-4f8c-95a4-20d31c7cade3,1001048,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001048&episodeid=12,EC-JRC,74.0736,unitskph,esttype_second,TC,MH0059,2024-02-07,2024-02-10,2024-02-07,2024-02-11,spathaz_0501384f-d72e-4ec2-af51-7ab824072096,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001048&episodeid=12,VUT,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001048&episodeid=12,EC-JRC
monty_d960d7cc-3106-423b-b5ba-d2d16e997a31,haz_06c9c116-ad2e-42ff-8148-37adbc5bf1ce,EQ-2024-000012-PHL,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414718&episodeid=1552720,EC-JRC,5.4,unitsrichter,esttype_second,EQ,GH0002,2024-02-09,2024-02-09,2024-02-09,2024-02-10,spathaz_fe6c6ad9-4b88-4af6-81e3-5203c0a1ca98,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414718&episodeid=1552720,PHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414718&episodeid=1552720,EC-JRC
monty_a3b51260-459a-44cd-9058-0153f1d6bce1,haz_e3acffa9-81cf-4d55-a0b2-ba8c5e722917,EQ-2024-000012-PHL,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414701&episodeid=1552680,EC-JRC,5.8,unitsrichter,esttype_second,EQ,GH0002,2024-02-09,2024-02-09,2024-02-09,2024-02-10,spathaz_f5f3899f-edb9-47b7-add9-7d2b3ad3e6f4,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414701&episodeid=1552680,PHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1414701&episodeid=1552680,EC-JRC
monty_56b336a2-d7f7-49d7-88e9-0f34944bcd15,haz_d886df4d-5451-48b0-bc25-4488e14cef98,1001050,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001050&episodeid=13,EC-JRC,74.0736,unitskph,esttype_second,TC,MH0059,2024-02-14,2024-02-23,2024-02-14,2024-02-23,spathaz_8b104f53-712f-4acc-8c7a-83ad1d0bde94,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001050&episodeid=13,AUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001050&episodeid=13,EC-JRC
monty_0d99f478-b21b-4bf0-b8d2-009d635a46c3,haz_b194a790-cbe4-449a-99a4-2b2f1af11aed,1001049,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001049&episodeid=17,EC-JRC,242.7762,unitskph,esttype_second,TC,MH0059,2024-02-14,2024-02-18,2024-02-14,2024-02-19,spathaz_734519d4-b46b-4b69-a564-01d265fc9863,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001049&episodeid=17,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001049&episodeid=17,EC-JRC
monty_b55f3d6a-4426-46cd-8a56-7acc297ed541,haz_3052b5f3-8b22-4d9c-80f1-ddb08bceabd7,1001051,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001051&episodeid=4,EC-JRC,83.3328,unitskph,esttype_second,TC,MH0059,2024-02-14,2024-02-16,2024-02-14,2024-02-16,spathaz_20a39d93-58e5-4c37-809a-519cf2608345,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001051&episodeid=4,COK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001051&episodeid=4,EC-JRC
monty_d6d25aac-421b-4f51-b6ae-d76d362ef83f,haz_0048f55b-0cd3-4c49-b254-15640bb763ae,1001052,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001052&episodeid=20,EC-JRC,116.1104,unitskph,esttype_second,TC,MH0059,2024-02-18,2024-02-22,2024-02-18,2024-06-29,spathaz_d529d45a-c65f-47a7-8a7d-cf286d3e3b5c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001052&episodeid=20,MUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001052&episodeid=20,EC-JRC
monty_362b6db2-48ef-42fa-aad2-6e74f9cd19d4,haz_d9ce0739-0d22-40e4-8e67-2b7b05f7274e,DR-2024-000076-BLZ,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016963&episodeid=11,EC-JRC,247093.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_35628059-3e82-4930-835b-2003ca3071ab,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016963&episodeid=11,NIC,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016963&episodeid=11,EC-JRC
monty_3b4f8ad9-3689-4657-9cdd-81054a985d04,haz_b5b0e368-253c-453e-9385-7010ddefa9ba,1017114,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017114&episodeid=5,EC-JRC,60255.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_906dd9ca-f4ad-4fba-8381-0f3c006320a5,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017114&episodeid=5,TCD,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017114&episodeid=5,EC-JRC
monty_9767619f-61ae-4a9e-b313-088332c10571,haz_b9a9db5f-65e5-4324-8a1b-37119354928b,1016960,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016960&episodeid=8,EC-JRC,48539.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_9a3c3f32-1751-4841-9bfd-0c9fa13e3bc6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016960&episodeid=8,GIN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016960&episodeid=8,EC-JRC
monty_a20bdd1e-0a13-4f46-b6da-084109a044b8,haz_ed752f31-8bc0-48a3-8ba5-0d50f8551a53,DR-2024-000057-VNM,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017005&episodeid=10,EC-JRC,190811.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_8f242460-a5e9-491d-af60-420e4db1b047,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017005&episodeid=10,VNM,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1017005&episodeid=10,EC-JRC
monty_80de8fdb-2376-4281-a8a4-44e1deff74fa,haz_175b69c8-6471-45bf-b79b-714c8ce8debf,1016995,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016995&episodeid=10,EC-JRC,340783.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_a65eb063-790c-497a-b2c4-8d3e6a15a70c,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016995&episodeid=10,NGA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016995&episodeid=10,EC-JRC
monty_572e9891-d821-4cc9-b678-0f10a0168d2b,haz_975e4c48-7013-488a-989f-5fcae436fc1f,1016959,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016959&episodeid=12,EC-JRC,331039.0,unitskm2,esttype_second,DR,MH0035,2024-02-20,2024-08-13,2024-02-20,2024-08-13,spathaz_b30e40dc-8141-4aad-b8aa-b5343c9866f6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016959&episodeid=12,COG,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=DR&eventid=1016959&episodeid=12,EC-JRC
monty_59fde703-a344-46d6-b0db-f90d5a795f62,haz_d84c38ad-05a4-414a-9640-ffc313b7372b,1000087,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000087&episodeid=1,EC-JRC,,,esttype_second,VO,GH0010,2024-02-27,2024-02-27,2024-02-27,2024-02-27,spathaz_73f0ef78-8247-4bd6-a089-e20920fd1142,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000087&episodeid=1,MEX,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=VO&eventid=1000087&episodeid=1,EC-JRC
monty_0afb86c5-380d-4099-8cd3-e1bda383bd98,haz_d3e5d9d0-e638-4483-ada7-7f31393b9b9a,TC-2024-000032-MOZ,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001053&episodeid=20,EC-JRC,158.3323,unitskph,esttype_second,TC,MH0059,2024-03-02,2024-03-13,2024-03-02,2024-07-02,spathaz_5c3261b8-4901-4aa1-b452-83d0a467a5e4,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001053&episodeid=20,MWI,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001053&episodeid=20,EC-JRC
monty_7f7246f2-99a7-4a9d-ae20-a84785d2ccdd,haz_ad85da5e-3a60-415f-bdab-afcbbc576a44,1001055,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001055&episodeid=42,EC-JRC,212.9616,unitskph,esttype_second,TC,MH0059,2024-03-10,2024-03-23,2024-03-10,2024-03-30,spathaz_5b7021b7-a1f1-4a1f-856f-54fd16344b75,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001055&episodeid=42,CXR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001055&episodeid=42,EC-JRC
